PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-sc-p15140coll46:445,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:447,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:448,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:449,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:44,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:450,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:451,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:45,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:46,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:4,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:51,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:52,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:58,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-19|2012-03-19,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
lsu-sc-p15140coll46:59,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,,,,,,,,eng,,,LUU,,,LSU Libraries,,"Fonville Winans Aerial Photographs of Baton Rouge, Fonville Winans Collection, Mss. 4506, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.",2018-12-06-06:00,Mark E. Martin,2012-03-16|2012-03-16,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p15140coll46:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/4605aerials.pdf,"Copyright is retained by descendants of the creators in accordance with U.S. copyright law. Permission for publication must be obtained from Robert L. Winans, son of Fonville Winans.",,,,Baton Rouge (La.)|Aerial photographs|Street photography|Louisiana|Baton Rouge|Streets|Louisiana|Baton Rouge|Aerial photographs,Hill Memorial Library: Special Collections,
